ranking_id,country_id,region_id,indicator_id,year,value,unit,within_country_rank,within_country_count,ranking_type,interpretation_boundary
"austria_regional_gdp_per_capita_2022_austria_upper_austria","austria","austria_upper_austria","regional_gdp_per_capita","2022","51399","欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2023_austria_upper_austria","austria","austria_upper_austria","regional_population","2023","1522825","人","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2023_austria_upper_austria","austria","austria_upper_austria","regional_gdp","2023","81291.54","百万欧元","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2023_austria_upper_austria","austria","austria_upper_austria","regional_gdp_per_capita","2023","53382","欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2024_austria_upper_austria","austria","austria_upper_austria","regional_population","2024","1530349","人","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2024_austria_upper_austria","austria","austria_upper_austria","regional_gdp","2024","82537.85","百万欧元","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2024_austria_upper_austria","austria","austria_upper_austria","regional_gdp_per_capita","2024","53934","欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2021_austria_salzburg","austria","austria_salzburg","regional_population","2021","560710","人","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2021_austria_salzburg","austria","austria_salzburg","regional_gdp","2021","29439.53","百万欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2021_austria_salzburg","austria","austria_salzburg","regional_gdp_per_capita","2021","52504","欧元","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2022_austria_salzburg","austria","austria_salzburg","regional_population","2022","562606","人","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2022_austria_salzburg","austria","austria_salzburg","regional_gdp","2022","34321.2","百万欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2022_austria_salzburg","austria","austria_salzburg","regional_gdp_per_capita","2022","61004","欧元","1","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2023_austria_salzburg","austria","austria_salzburg","regional_population","2023","568346","人","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2023_austria_salzburg","austria","austria_salzburg","regional_gdp","2023","36156.39","百万欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2023_austria_salzburg","austria","austria_salzburg","regional_gdp_per_capita","2023","63617","欧元","1","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2024_austria_salzburg","austria","austria_salzburg","regional_population","2024","571479","人","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2024_austria_salzburg","austria","austria_salzburg","regional_gdp","2024","37662.53","百万欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2024_austria_salzburg","austria","austria_salzburg","regional_gdp_per_capita","2024","65904","欧元","1","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2021_austria_styria","austria","austria_styria","regional_population","2021","1247077","人","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2021_austria_styria","austria","austria_styria","regional_gdp","2021","52124.55","百万欧元","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2021_austria_styria","austria","austria_styria","regional_gdp_per_capita","2021","41797","欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2022_austria_styria","austria","austria_styria","regional_population","2022","1252922","人","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2022_austria_styria","austria","austria_styria","regional_gdp","2022","57562.01","百万欧元","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2022_austria_styria","austria","austria_styria","regional_gdp_per_capita","2022","45942","欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2023_austria_styria","austria","austria_styria","regional_population","2023","1265198","人","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2023_austria_styria","austria","austria_styria","regional_gdp","2023","61170.79","百万欧元","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2023_austria_styria","austria","austria_styria","regional_gdp_per_capita","2023","48349","欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2024_austria_styria","austria","austria_styria","regional_population","2024","1269801","人","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2024_austria_styria","austria","austria_styria","regional_gdp","2024","63923.81","百万欧元","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2024_austria_styria","austria","austria_styria","regional_gdp_per_capita","2024","50342","欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2021_austria_tyrol","austria","austria_tyrol","regional_population","2021","760105","人","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2021_austria_tyrol","austria","austria_tyrol","regional_gdp","2021","33876.81","百万欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2021_austria_tyrol","austria","austria_tyrol","regional_gdp_per_capita","2021","44569","欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2022_austria_tyrol","austria","austria_tyrol","regional_population","2022","764102","人","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2022_austria_tyrol","austria","austria_tyrol","regional_gdp","2022","39581.9","百万欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2022_austria_tyrol","austria","austria_tyrol","regional_gdp_per_capita","2022","51802","欧元","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2023_austria_tyrol","austria","austria_tyrol","regional_population","2023","771304","人","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2023_austria_tyrol","austria","austria_tyrol","regional_gdp","2023","42713.9","百万欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2023_austria_tyrol","austria","austria_tyrol","regional_gdp_per_capita","2023","55379","欧元","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2024_austria_tyrol","austria","austria_tyrol","regional_population","2024","775970","人","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2024_austria_tyrol","austria","austria_tyrol","regional_gdp","2024","44805.15","百万欧元","5","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
